chapter	section	greek	english	src_idx	tgt_idx	score
19	2	τῆς	of	16	25	0.6033
19	2	μεθόδου	inquiry	17	26	0.6183
19	3	ἔστι	is	0	5	0.5035
19	3	τὴν	The	3	0	0.4184
19	3	διάνοιαν	Thought	4	1	0.5052
19	3	ὑπὸ	by	7	12	0.6512
19	3	τοῦ	their	8	13	0.5518
19	3	λόγου	language-in	9	14	0.5802
19	3	δεῖ	to	10	9	0.4803
19	3	παρασκευασθῆναι	effected	11	11	0.5402
19	4	τε	or	4	0	0.5362
19	4	τὸ	to	7	1	0.4804
19	4	λύειν	maximize	8	2	0.5798
19	4	καὶ	or	9	3	0.5015
19	4	πάθη	things	11	5	0.5131
19	4	μικρότητα	minimize	26	4	0.5235
19	5	δῆλον	clear	0	2	0.8689
19	5	δὲ	is	1	1	0.5646
19	5	ὅτι	that	2	4	0.8546
19	5	καὶ	also	3	3	0.7438
19	5	ἐν	in	4	14	0.6064
19	5	τοῖς	their	5	15	0.5961
19	5	πράγμασιν	actions	6	16	0.6178
19	5	ἀπὸ	on	7	10	0.5263
19	5	τῶν	the	8	11	0.5153
19	5	αὐτῶν	same	9	12	0.6002
19	5	ἰδεῶν	lines	10	13	0.5103
19	5	δεῖ	must	11	8	0.6606
19	5	χρῆσθαι	procedure	12	7	0.5098
19	5	ὅταν	whenever	13	18	0.6373
19	5	ἢ	to	14	22	0.4841
19	5	ἐλεεινὰ	pity	15	24	0.7598
19	5	ἢ	or	16	25	0.7166
19	5	δεινὰ	horror	17	26	0.6945
19	5	ἢ	or	18	33	0.5879
19	5	μεγάλα	importance	19	32	0.4437
19	5	ἢ	or	20	27	0.5224
19	5	εἰκότα	probability	21	34	0.6437
19	5	δέῃ	wish	22	20	0.5984
19	5	παρασκευάζειν	arouse	23	23	0.5542
19	6	πλὴν	only	0	1	0.5429
19	6	τοσοῦτον	The	1	0	0.4837
19	6	διαφέρει	difference	2	2	0.711
19	6	ὅτι	that	3	4	0.7106
19	6	τὰ	the	4	8	0.4646
19	6	δεῖ	has	6	10	0.5376
19	6	φαίνεσθαι	impression	7	9	0.6027
19	6	ἄνευ	without	8	14	0.7144
19	6	διδασκαλίας	explanation	9	15	0.663
19	6	δὲ	whereas	11	16	0.5638
19	6	ἐν	with	12	17	0.4785
19	6	τῷ	the	13	18	0.5998
19	6	λόγῳ	word	14	20	0.6053
19	6	ὑπὸ	by	15	26	0.6961
19	6	τοῦ	the	16	27	0.7215
19	6	λέγοντος	speaker	17	28	0.722
19	6	παρασκευάζεσθαι	produced	18	25	0.5944
19	6	καὶ	and	19	29	0.6846
19	6	παρὰ	from	20	31	0.6621
19	6	τὸν	his	21	32	0.6861
19	6	λόγον	language	22	33	0.7257
19	6	γίγνεσθαι	result	23	30	0.5772
19	6	τί	What	24	34	0.7769
19	6	γὰρ	indeed	25	35	0.6568
19	6	ἂν	would	26	36	0.8333
19	6	εἴη	be	27	37	0.7992
19	6	τοῦ	the	28	41	0.7291
19	6	λέγοντος	speaker	29	42	0.7036
19	6	ἔργον	good	30	39	0.6223
19	6	εἰ	if	31	43	0.7846
19	6	φαίνοιτο	appeared	32	45	0.7002
19	6	ᾗ	the	33	47	0.5761
19	6	δέοι	required	34	48	0.6701
19	6	καὶ	even	35	50	0.6315
19	6	μὴ	apart	36	51	0.5023
19	6	διὰ	from	37	52	0.4893
19	6	τὸν	anything	38	53	0.4742
19	6	λόγον	says	39	55	0.5487
19	7	δὲ	As	1	0	0.538
19	7	περὶ	regards	2	1	0.5739
19	7	τὴν	the	3	2	0.648
19	7	λέξιν	Diction	4	3	0.6383
19	7	ἓν	one	5	4	0.6318
19	7	ἐστιν	is	7	11	0.6984
19	7	εἶδος	subject	8	5	0.5691
19	7	θεωρίας	inquiry	9	7	0.6029
19	7	τὰ	the	10	12	0.5265
19	7	σχήματα	turns	11	13	0.5385
19	7	τῆς	the	12	16	0.6428
19	7	λέξεως	language	13	17	0.6137
19	7	ἅ	e	14	20	0.4124
19	7	εἰδέναι	spoken	16	19	0.4139
19	7	τῆς	to	17	15	0.4338
19	7	τοῦ	when	20	18	0.406
19	7	τοιαύτην	this	22	9	0.4032
19	7	τί	the	26	22	0.4402
19	7	ἐντολὴ	command	27	25	0.5904
19	7	καὶ	and	28	26	0.6231
19	7	τί	simple	29	28	0.4712
19	7	εὐχὴ	prayer	30	27	0.524
19	7	καὶ	between	31	24	0.4185
19	7	διήγησις	statement	32	29	0.6171
19	7	ἀπειλὴ	threat	34	31	0.6271
19	7	καὶ	and	35	30	0.7449
19	7	ἐρώτησις	question	36	32	0.7872
19	7	καὶ	and	37	33	0.7571
19	7	ἀπόκρισις	answer	38	34	0.7626
19	7	καὶ	and	39	35	0.7769
19	7	ἄλλο	forth	42	37	0.4234
19	7	τοιοῦτον	so	43	36	0.5652
19	8	παρὰ	on	0	32	0.4584
19	8	γὰρ	however	1	5	0.6498
19	8	τὴν	The	2	0	0.6263
19	8	τούτων	such	3	3	0.7446
19	8	γνῶσιν	theory	4	1	0.6055
19	8	ἢ	or	5	21	0.4756
19	8	ἄγνοιαν	not	6	22	0.4616
19	8	οὐδὲν	never	7	29	0.6033
19	8	εἰς	to	8	7	0.5229
19	8	τὴν	Elocution	9	8	0.4466
19	8	ποιητικὴν	art	10	14	0.509
19	8	ἐπιτίμημα	professors	11	11	0.4969
19	8	φέρεται	belongs	12	6	0.6169
19	8	ὅ	that	13	33	0.4215
19	8	τι	things	14	20	0.4688
19	8	καὶ	seriously	15	30	0.4874
19	8	ἄξιον	account	16	34	0.4285
19	8	σπουδῆς	poet	17	27	0.4781
19	8	τί	What	18	35	0.6981
19	8	γὰρ	Whether	19	15	0.4297
19	8	ἂν	can	20	37	0.6143
19	8	τις	one	21	38	0.6078
19	8	ὑπολάβοι	see	22	39	0.6074
19	8	ἡμαρτῆσθαι	criticized	23	31	0.597
19	8	ἃ	in	24	40	0.5311
19	8	Πρωταγόρας	Protagoras	25	47	0.7017
19	8	ἐπιτιμᾷ	criticized	26	49	0.6641
19	8	ὅτι	as	27	50	0.5337
19	8	εὔχεσθαι	command	28	53	0.5713
19	8	οἰόμενος	was	29	57	0.46
19	8	ἐπιτάττει	meant	30	58	0.6075
19	8	εἰπὼν	he	31	67	0.4538
19	8	μῆνιν	prayer	32	56	0.6506
19	8	ἄειδε	where	33	54	0.5285
19	8	θεά	Goddess'?-which	34	46	0.614
19	8	τὸ	to	35	60	0.4668
19	8	γὰρ	since	36	59	0.6335
19	8	κελεῦσαι	bid	37	61	0.7598
19	8	φησίν	tells	38	68	0.6944
19	8	ποιεῖν	do	39	63	0.6773
19	8	τι	one	40	62	0.5452
19	8	ἢ	or	41	64	0.7189
19	8	μὴ	not	42	65	0.7171
19	8	ἐπίταξίς	do	43	66	0.6171
19	8	ἐστιν	is	44	70	0.6869
19	9	διὸ	then	0	5	0.4568
19	9	παρείσθω	pass	1	2	0.6739
19	9	ὡς	as	2	6	0.5599
19	9	ἄλλης	another	3	9	0.7091
19	9	καὶ	and	4	11	0.8004
19	9	οὐ	not	5	12	0.817
19	9	τῆς	of	6	15	0.6319
19	9	ποιητικῆς	poetry	7	16	0.8058
19	9	ὂν	that	8	14	0.4083
19	9	θεώρημα	appertaining	9	7	0.4246
2	1	Ἐπεὶ	The	0	0	0.4901
2	1	δὲ	therefore	1	45	0.4526
2	1	μιμοῦνται	represents	2	4	0.6127
2	1	οἱ	the	3	2	0.6549
2	1	μιμούμενοι	imitator	4	3	0.6576
2	1	πράττοντας	actions	5	6	0.5583
2	1	ἀνάγκη	objects	6	1	0.4171
2	1	δὲ	necessarily	7	11	0.4662
2	1	τούτους	who	8	9	0.4635
2	1	ἢ	either	9	12	0.7019
2	1	σπουδαίους	men	10	14	0.6791
2	1	ἢ	or	11	15	0.7912
2	1	φαύλους	bad—the	12	16	0.6122
2	1	εἶναι	are	13	10	0.5893
2	1	τὰ	the	14	30	0.5106
2	1	γὰρ	diversities	15	17	0.4171
2	1	ἤθη	character	16	20	0.5488
2	1	σχεδὸν	nearly	17	22	0.681
2	1	ἀεὶ	always	18	23	0.7484
2	1	τούτοις	this	19	26	0.5519
2	1	ἀκολουθεῖ	derivative	20	24	0.6185
2	1	μόνοις	primary	21	27	0.5969
2	1	κακίᾳ	virtue	22	33	0.5387
2	1	γὰρ	since	23	29	0.6333
2	1	καὶ	and	24	34	0.6881
2	1	ἀρετῇ	vice	25	35	0.5385
2	1	τὰ	the	26	47	0.5834
2	1	ἤθη	agents	27	48	0.5619
2	1	διαφέρουσι	dividing	28	38	0.6436
2	1	πάντες	whole	29	40	0.5449
2	1	ἤτοι	either	30	52	0.7303
2	1	βελτίονας	goodness	31	58	0.6173
2	1	ἢ	must	32	50	0.4582
2	1	καθ	above	33	53	0.5743
2	1	ἡμᾶς	our	34	54	0.7077
2	1	ἢ	or	35	59	0.6735
2	1	χείρονας	beneath	36	60	0.5857
2	1	ἢ	or	37	62	0.7466
2	1	καὶ	just	38	63	0.6301
2	1	τοιούτους	such	39	64	0.7192
2	1	ὥσπερ	as	40	65	0.6387
2	1	οἱ	are	41	67	0.4452
2	1	γραφεῖς	we	42	66	0.5525
2	2	Πολύγνωτος	Polygnotus	0	11	0.5978
2	2	γὰρ	in	2	0	0.4935
2	2	κρείττους	better	3	13	0.7465
2	2	Παύσων	Pauson	4	19	0.6663
2	2	δὲ	than	5	14	0.441
2	2	χείρους	worse	6	20	0.7156
2	2	Διονύσιος	Dionysius	7	24	0.7424
2	2	δὲ	and	8	21	0.7267
2	2	ὁμοίους	just	9	25	0.6511
2	3	δῆλον	clear	0	2	0.8643
2	3	δὲ	It	1	0	0.5401
2	3	ὅτι	that	2	3	0.8547
2	3	τῶν	the	4	6	0.7315
2	3	λεχθεισῶν	above-mentioned	5	7	0.7485
2	3	ἑκάστη	each	6	4	0.7211
2	3	μιμήσεων	of	7	11	0.4613
2	3	ἔξει	admit	8	10	0.5933
2	3	ταύτας	these	9	12	0.6694
2	3	τὰς	difference	10	29	0.4018
2	3	διαφορὰς	differences	11	13	0.7538
2	3	καὶ	and	12	14	0.6838
2	3	ἔσται	will	13	17	0.7466
2	3	ἑτέρα	separate	14	20	0.6702
2	3	ἔτερα	objects	16	24	0.4398
2	3	μιμεῖσθαι	representing	17	23	0.5429
2	3	τοῦτον	this	18	26	0.6215
2	3	τὸν	of	19	28	0.4453
2	3	τρόπον	point	20	27	0.5049
2	4	καὶ	Even	0	0	0.6873
2	4	ἐν	in	2	1	0.6837
2	4	ὀρχήσει	dancing	3	2	0.6014
2	4	αὐλήσει	flute-playing	5	3	0.6726
2	4	καὶ	and	6	4	0.7669
2	4	κιθαρίσει	lyre-playing	7	5	0.8125
2	4	ἔστι	are	8	8	0.7057
2	4	γενέσθαι	possible	9	9	0.5389
2	4	ταύτας	such	10	6	0.6766
2	4	ἀνομοιότητας	diversities	12	7	0.6286
2	5	καὶ	and	0	0	0.7555
2	5	τῷ	the	1	6	0.631
2	5	περὶ	in	2	5	0.5099
2	5	τοὺς	nameless	3	7	0.418
2	5	λόγους	art	4	8	0.5552
2	5	καὶ	also	6	3	0.579
2	5	τὴν	prose	7	12	0.4234
2	5	ψιλομετρίαν	harmony	8	16	0.5059
2	5	οἷον	as	9	17	0.5574
2	5	Ὅμηρος	Homer's	10	20	0.4869
2	5	μὲν	instance	11	23	0.5311
2	5	βελτίους	better	12	25	0.6939
2	5	Κλεοφῶν	Cleophon's	13	29	0.6962
2	5	δὲ	or	14	13	0.447
2	5	ὁμοίους	own	15	33	0.5388
2	5	Ἡγήμων	Hegemon	16	38	0.6615
2	5	δὲ	and	17	35	0.6544
2	5	ὁ	of	18	39	0.5846
2	5	Θάσιος	Thasos	19	40	0.7011
2	5	ὁ	the	20	41	0.6265
2	5	τὰς	of	21	44	0.4523
2	5	παρῳδίας	parodies	22	45	0.6651
2	5	ποιήσας	writer	23	43	0.6146
2	5	πρῶτος	first	24	42	0.7791
2	5	καὶ	and	25	46	0.7092
2	5	Νικοχάρης	Nicochares	26	47	0.6953
2	5	ὁ	the	27	48	0.6367
2	5	τὴν	the	28	51	0.6439
2	5	Δειλιάδα	Diliad	29	52	0.7394
2	5	χείρους	beneath	30	54	0.477
2	6	ὁμοίως	same	0	1	0.5699
2	6	περὶ	of	3	4	0.5224
2	6	τοὺς	the	4	5	0.5651
2	6	διθυράμβους	Dithyramb	5	6	0.6073
2	6	καὶ	and	6	26	0.5454
2	6	περὶ	in	7	27	0.4672
2	6	τοὺς	the	8	8	0.5157
2	6	νόμους	Nome	9	9	0.5199
2	6	ὥσπερ	exemplified	10	20	0.4855
2	6	Κύκλωπας	Cyclopses	11	29	0.5794
2	6	Τιμόθεος	Timotheus	12	31	0.7705
2	6	καὶ	and	13	32	0.8355
2	6	Φιλόξενος	Philoxenus	14	33	0.7792
2	6	μιμήσαιτο	presented	15	14	0.6044
2	6	ἄν	may	16	12	0.6093
2	7	ταύτῃ	This	1	0	0.6678
2	7	διαφορᾷ	difference	4	1	0.7286
2	7	καὶ	also	5	9	0.5858
2	7	τραγῳδία	Tragedy	7	6	0.5294
2	7	πρὸς	and	8	7	0.4077
2	7	κωμῳδίαν	Comedy	10	8	0.4927
2	7	διέστηκεν	is	11	3	0.4717
2	7	ἡ	the	12	10	0.7849
2	7	μὲν	one	13	11	0.6482
2	7	γὰρ	personages	14	15	0.4573
2	7	χείρους	worse	15	16	0.6082
2	7	ἡ	the	16	18	0.7428
2	7	δὲ	and	17	17	0.6505
2	7	βελτίους	better	18	20	0.7373
2	7	μιμεῖσθαι	make	19	13	0.4177
2	7	τῶν	the	21	25	0.6648
2	7	νῦν	present	22	26	0.7699
20	10	πτῶσις	Case	0	2	0.5835
20	10	δ	A	1	1	0.4461
20	10	ἐστὶν	is	2	8	0.7127
20	10	ὀνόματος	Noun	3	5	0.6015
20	10	ἢ	or	4	6	0.738
20	10	ῥήματος	Verb	5	7	0.7294
20	10	ἡ	when	6	9	0.4678
20	10	τὸ	thing	9	17	0.5453
20	10	τούτου	of	10	13	0.5238
20	10	ἢ	or	11	14	0.6447
20	10	τούτῳ	to	12	15	0.6105
20	10	σημαῖνον	means	13	12	0.5612
20	10	καὶ	and	14	18	0.5273
20	10	ὅσα	forth	15	20	0.4034
20	10	τοιαῦτα	so	16	19	0.6094
20	10	ἡ	it	17	31	0.4689
20	10	δὲ	or	18	21	0.5436
20	10	κατὰ	for	19	22	0.5133
20	10	τὸ	a	20	16	0.4685
20	10	ἑνὶ	one	21	23	0.6437
20	10	ἢ	or	22	24	0.7333
20	10	πολλοῖς	many	23	25	0.7496
20	10	οἷον	e.g	24	26	0.4987
20	10	ἄνθρωποι	man	25	27	0.6878
20	10	ἢ	and	26	28	0.5691
20	10	ἄνθρωπος	men	27	29	0.6955
20	10	δὲ	or	29	30	0.5362
20	10	κατὰ	in	30	35	0.502
20	10	τὰ	the	31	36	0.5549
20	10	ὑποκριτικά	utterance	32	39	0.5394
20	10	οἷον	e.g	33	40	0.6148
20	10	κατ	in	34	41	0.637
20	10	ἐρώτησιν	question	35	42	0.6639
20	10	ἐπίταξιν	command	36	43	0.6294
20	10	τὸ	the	37	51	0.4268
20	10	γὰρ	etc	38	44	0.4977
20	10	ἐβάδισεν	Walked	39	45	0.593
20	10	ἢ	and	40	46	0.641
20	10	βάδιζε	Walk	41	47	0.6848
20	10	πτῶσις	Cases	42	49	0.6051
20	10	ῥήματος	verb	43	52	0.631
20	10	κατὰ	of	44	55	0.6818
20	10	ταῦτα	this	45	56	0.7224
20	10	τὰ	last	46	57	0.4722
20	10	εἴδη	kind	47	58	0.5589
20	10	ἐστίν	are	48	48	0.644
20	11	λόγος	Speech	0	2	0.7127
20	11	δὲ	8	1	0	0.4275
20	11	φωνὴ	sound	2	7	0.6086
20	11	συνθετὴ	composite	3	5	0.6502
20	11	σημαντικὴ	significant	4	6	0.6299
20	11	ἧς	of	5	12	0.4435
20	11	μέρη	parts	7	11	0.6627
20	11	καθ	by	8	18	0.8018
20	11	αὑτὰ	themselves	9	19	0.744
20	11	σημαίνει	have	10	14	0.5856
20	11	τι	certain	11	16	0.5859
20	12	οὐ	not	0	8	0.79
20	12	γὰρ	may	1	1	0.4406
20	12	ἅπας	always	2	9	0.6648
20	12	λόγος	Speech	3	6	0.7044
20	12	ἐκ	of	4	12	0.6192
20	12	ῥημάτων	Noun	5	13	0.6605
20	12	καὶ	and	6	14	0.6197
20	12	ὀνομάτων	Verb	7	15	0.5378
20	12	σύγκειται	made	8	10	0.6567
20	12	οἷον	like	9	22	0.5367
20	12	ὁ	the	10	23	0.6138
20	12	τοῦ	of	11	25	0.6411
20	12	ἀνθρώπου	man	12	26	0.7373
20	12	ὁρισμός	definition	13	24	0.6085
20	12	ἀλλ	it	14	16	0.4365
20	12	ἐνδέχεται	may	15	17	0.608
20	12	ἄνευ	without	16	19	0.684
20	12	ῥημάτων	Verb	17	21	0.6507
20	12	εἶναι	be	18	18	0.6921
20	12	μέρος	part	20	33	0.6997
20	12	μέντοι	but	21	27	0.7293
20	12	ἀεί	always	22	30	0.7405
20	12	τι	some	23	32	0.7199
20	12	σημαῖνον	significance	24	37	0.5947
20	12	ἕξει	have	25	31	0.6861
20	12	οἷον	Speech	26	42	0.4353
20	12	ἐν	In	27	40	0.6289
20	12	τῷ	the	28	41	0.6016
20	12	βαδίζει	walks	29	44	0.7145
20	12	Κλέων	Cleon	30	43	0.6895
20	12	Κλέων	Cleon	32	45	0.6656
20	13	εἷς	one	0	6	0.649
20	13	δέ	is	1	2	0.4536
20	13	ἐστι	be	2	5	0.7029
20	13	λόγος	Speech	3	1	0.681
20	13	διχῶς	two	4	8	0.6876
20	13	ἢ	either	5	10	0.8166
20	13	ὁ	as	7	11	0.5377
20	13	ἓν	one	8	13	0.6539
20	13	σημαίνων	signifying	9	12	0.7178
20	13	ἢ	or	10	15	0.8336
20	13	ὁ	a	11	17	0.5587
20	13	ἐκ	by	12	33	0.4818
20	13	πλειόνων	several	13	20	0.6274
20	13	συνδέσμῳ	conjunction	14	26	0.5615
20	13	οἷον	Thus	15	27	0.698
20	13	ἡ	the	16	28	0.6834
20	13	Ἰλιὰς	Iliad	17	29	0.6406
20	13	μὲν	one	18	31	0.4114
20	13	συνδέσμῳ	conjunction	19	34	0.5568
20	13	εἰς	through	20	44	0.4407
20	13	ὁ	the	21	38	0.5705
20	13	δὲ	and	22	37	0.5993
20	13	τοῦ	of	23	40	0.6095
20	13	ἀνθρώπου	man	24	41	0.7642
20	13	τῷ	one	25	43	0.5955
20	13	ἓν	one	26	47	0.638
20	13	σημαίνειν	signifying	27	46	0.6502
20	1	Τῆς	The	0	0	0.6936
20	1	λέξεως	Diction	2	1	0.6946
20	1	ἁπάσης	whole	3	5	0.701
20	1	τάδ	following	4	11	0.5953
20	1	ἐστὶ	is	5	6	0.7165
20	1	τὰ	the	6	10	0.5641
20	1	μέρη	parts	7	12	0.7506
20	1	στοιχεῖον	element	8	17	0.4738
20	1	συλλαβὴ	Syllable	9	19	0.4686
20	1	σύνδεσμος	Conjunction	10	21	0.6463
20	1	ἄρθρον	Verb	11	27	0.5808
20	1	ὄνομα	Noun	12	25	0.4732
20	1	ῥῆμα	Article	13	23	0.4664
20	1	πτῶσις	Case	14	29	0.5031
20	1	λόγος	Speech	15	32	0.5753
20	2	στοιχεῖον	Letter	0	1	0.5969
20	2	ἐστιν	is	3	2	0.7631
20	2	φωνὴ	sound	4	5	0.678
20	2	ἀδιαίρετος	indivisible	5	4	0.6616
20	2	οὐ	of	6	6	0.4783
20	2	πᾶσα	particular	7	8	0.4494
20	2	δὲ	but	8	28	0.4398
20	2	ἀλλ	that	9	11	0.4355
20	2	ἧς	one	11	10	0.427
20	2	πέφυκε	may	12	12	0.5205
20	2	συνετὴ	intelligible	13	18	0.5571
20	2	γίγνεσθαι	become	14	13	0.6404
20	2	φωνή	sound	15	19	0.6205
20	2	καὶ	also	16	27	0.5544
20	2	τῶν	the	18	25	0.6034
20	2	θηρίων	brutes	19	26	0.6287
20	2	εἰσὶν	is	20	33	0.6054
20	2	ἀδιαίρετοι	Indivisible	21	20	0.5577
20	2	φωναί	sounds	22	21	0.5937
20	2	ὧν	these	23	32	0.5354
20	2	οὐδεμίαν	no	24	29	0.7261
20	2	λέγω	of	25	39	0.5329
20	2	στοιχεῖον	a	26	34	0.5752
20	3	ταύτης	These	0	0	0.6524
20	3	δὲ	elementary	1	1	0.4124
20	3	μέρη	sounds	2	2	0.6491
20	3	τό	A	3	9	0.4613
20	3	τε	either	4	4	0.656
20	3	φωνῆεν	vowels	5	5	0.6617
20	3	ἡμίφωνον	semivowels	8	6	0.7217
20	3	καὶ	or	9	7	0.7169
20	3	ἄφωνον	mutes	10	8	0.6807
20	3	ἔστιν	is	11	11	0.6484
20	3	φωνῆεν	vowel	13	10	0.6286
20	3	τὸ	another	15	22	0.47
20	3	ἄνευ	without	16	18	0.6681
20	3	προσβολῆς	addition	17	20	0.6166
20	3	ἔχον	having	18	14	0.7558
20	3	φωνὴν	sound	19	17	0.7136
20	3	ἀκουστήν	audible	20	16	0.6865
20	3	ἡμίφωνον	semivowel	21	25	0.6411
20	3	δὲ	another	22	35	0.4059
20	3	τὸ	one	23	26	0.6034
20	3	μετὰ	by	24	31	0.6708
20	3	προσβολῆς	addition	25	33	0.6382
20	3	ἔχον	having	26	27	0.7453
20	3	φωνὴν	sound	27	30	0.6784
20	3	ἀκουστήν	audible	28	29	0.6975
20	3	οἷον	Letter	29	36	0.4671
20	3	τὸ	g	30	38	0.5829
20	3	Σ	S	31	39	0.7344
20	3	καὶ	and	32	40	0.7284
20	3	τὸ	A	33	42	0.5133
20	3	Ρ	R	34	41	0.7599
20	3	ἄφωνον	mute	35	43	0.6557
20	3	τὸ	one	37	44	0.6219
20	3	μετὰ	by	38	55	0.5972
20	3	προσβολῆς	addition	39	57	0.5586
20	3	καθ	by	40	50	0.6897
20	3	αὑτὸ	itself	41	51	0.7064
20	3	μὲν	all	42	49	0.5203
20	3	οὐδεμίαν	no	43	46	0.7448
20	3	ἔχον	having	44	45	0.7961
20	3	φωνήν	sound	45	47	0.7302
20	3	μετὰ	an	46	56	0.5358
20	3	δὲ	but	47	52	0.6588
20	3	τῶν	the	48	62	0.6127
20	3	ἐχόντων	have	49	65	0.6946
20	3	τινὰ	some	50	69	0.7583
20	3	φωνὴν	sound	51	67	0.7299
20	3	γινόμενον	becoming	52	53	0.7233
20	3	ἀκουστόν	audible	53	54	0.6625
20	3	οἷον	which	54	64	0.4508
20	3	τὸ	e.g	55	74	0.5493
20	3	Γ	D	56	75	0.7108
20	3	καὶ	and	57	76	0.7561
20	3	Δ	G	59	77	0.7991
20	4	ταῦτα	The	0	0	0.5913
20	4	διαφέρει	differ	2	2	0.7876
20	4	σχήμασίν	conformations	3	10	0.5519
20	4	τε	as	4	6	0.4496
20	4	τοῦ	the	5	16	0.5646
20	4	στόματος	mouth	6	17	0.6195
20	4	καὶ	or	7	11	0.4688
20	4	τόποις	regions	8	14	0.5108
20	4	καὶ	as	9	18	0.4421
20	4	δασύτητι	short	10	31	0.4998
20	4	καὶ	and	11	25	0.4281
20	4	ψιλότητι	quantity	12	35	0.5588
20	4	καὶ	or	13	22	0.469
20	4	μήκει	long	14	30	0.6488
20	4	καὶ	or	15	32	0.5347
20	4	βραχύτητι	variable	16	34	0.7108
20	4	ἔτι	further	17	37	0.6813
20	4	δὲ	as	18	38	0.5373
20	4	ὀξύτητι	acute	19	41	0.5674
20	4	καὶ	or	20	43	0.5003
20	4	βαρύτητι	accent	21	45	0.5313
20	4	καὶ	and	22	36	0.6612
20	4	τῷ	The	23	46	0.4726
20	4	μέσῳ	intermediate	24	44	0.5703
20	4	περὶ	of	25	48	0.5673
20	4	ὧν	these	26	49	0.6355
20	4	ἕκαστον	matters	28	50	0.4315
20	4	προσήκει	must	29	52	0.6537
20	4	θεωρεῖν	details	30	47	0.5037
20	5	συλλαβὴ	Syllable	0	2	0.6448
20	5	δέ	2	1	0	0.4823
20	5	ἐστιν	is	2	3	0.8067
20	5	φωνὴ	sound	3	7	0.6859
20	5	ἄσημος	non-significant	4	5	0.7677
20	5	συνθετὴ	made	5	8	0.7611
20	5	ἐξ	of	6	10	0.7127
20	5	ἀφώνου	mute	7	12	0.7031
20	5	καὶ	and	8	13	0.6903
20	5	φωνὴν	sound	9	18	0.5598
20	5	ἔχοντος	having	10	16	0.6982
20	5	καὶ	for	11	23	0.4741
20	5	γὰρ	just	12	29	0.4636
20	5	τὸ	a	13	32	0.5152
20	5	ΓΡ	GR	14	24	0.6908
20	5	ἄνευ	without	15	25	0.6436
20	5	Α	GRA	17	35	0.4583
20	5	συλλαβὴ	Syllable	18	33	0.5871
20	5	καὶ	or	19	21	0.5732
20	5	μετὰ	with	20	36	0.574
20	5	τοῦ	an	21	26	0.6513
20	5	Α	A	22	27	0.7468
20	5	οἷον	as	23	34	0.533
20	5	τὸ	an	24	37	0.6226
20	5	ΓΡΑ	A	25	38	0.721
20	5	καὶ	also	27	45	0.6576
20	5	τούτων	various	28	40	0.412
20	5	θεωρῆσαι	theory	29	49	0.5803
20	5	τὰς	The	30	39	0.5892
20	5	διαφορὰς	forms	31	41	0.5656
20	5	τῆς	the	32	43	0.6229
20	5	μετρικῆς	of	33	50	0.64
20	5	ἐστιν	belong	34	46	0.6111
20	6	σύνδεσμος	Conjunction	0	2	0.826
20	6	δέ	A	1	1	0.5152
20	6	ἐστιν	is	2	3	0.8106
20	6	φωνὴ	sound	3	7	0.7418
20	6	ἄσημος	non-significant	4	6	0.79
20	6	ἢ	which	5	8	0.5258
20	6	οὔτε	neither	6	18	0.63
20	6	κωλύει	hinders	7	19	0.5861
20	6	οὔτε	nor	8	20	0.5343
20	6	ποιεῖ	aids	9	21	0.5566
20	6	φωνὴν	sound	10	12	0.5995
20	6	μίαν	one	11	10	0.5183
20	6	σημαντικὴν	significant	12	11	0.6441
20	6	ἐκ	of	13	16	0.6333
20	6	πλειόνων	several	14	17	0.7056
20	6	φωνῶν	Speeches	15	37	0.5382
20	6	πεφυκυῖαν	formable	16	14	0.6721
20	6	συντίθεσθαι	is	17	13	0.5298
20	6	ἣν	and	18	24	0.6371
20	6	μὴ	not	19	39	0.7971
20	6	ἁρμόττει	must	20	38	0.6602
20	6	ἐν	at	21	42	0.7749
20	6	ἀρχῇ	beginning	22	44	0.7976
20	6	λόγου	of	23	45	0.6158
20	6	τιθέναι	inserted	24	41	0.7228
20	6	καθ	by	25	32	0.6301
20	6	αὑτόν	itself	26	33	0.706
20	6	οἷον	e	27	47	0.5714
20	6	μέν	μέν	28	49	0.843
20	6	δή	δή	29	50	0.8619
20	6	τοί	τοί	30	51	0.8816
20	6	δέ	δέ	31	52	0.8085
20	6	ἢ	Or	32	53	0.6899
20	6	φωνὴ	sound	33	57	0.6127
20	6	ἄσημος	non-significant	34	56	0.6343
20	6	ἢ	or	35	62	0.5086
20	6	ἐκ	into	36	66	0.4988
20	6	πλειόνων	more	37	63	0.607
20	6	φωνῶν	sounds	39	65	0.6772
20	6	μιᾶς	two	40	61	0.5461
20	6	σημαντικῶν	significant	41	64	0.6608
20	6	ποιεῖν	combining	43	60	0.6439
20	6	πέφυκεν	etc	44	72	0.5139
20	6	μίαν	one	45	67	0.6325
20	6	σημαντικὴν	ἀμφί	46	70	0.4829
20	6	φωνήν	e	47	68	0.4831
20	7	ἄρθρον	the	0	8	0.4819
20	7	δ	4	1	0	0.418
20	7	ἐστὶ	is	2	3	0.7863
20	7	φωνὴ	Article	3	2	0.6646
20	7	ἄσημος	non-significant	4	5	0.7043
20	7	ἢ	of	5	13	0.4226
20	7	λόγου	Speech	6	15	0.547
20	7	ἀρχὴν	beginning	7	9	0.7122
